,time,open,high,low,close,tick_volume,spread,real_volume,piercing,dark_cloud,morning_star,evening_star,hammer,hanging_man,shooting_star,inverted_hammer,bullish_engulfing,morning_doji_star,evening_doji_star,belt_hold,counter_attack,doji,harami,harami_cross,three_black_crows,three_white_soldiers,advancing_block,stalled_pattern,unique_three_river,upside_gap_two_crows,tasuki_gap,separating_lines,rising_falling_three_methods
3130,2022-09-22 18:45:00,0.98242,0.98411,0.98237,0.98398,1542,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,2022-09-22 19:00:00,0.98399,0.98486,0.98372,0.98477,1901,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,2022-09-22 19:15:00,0.98477,0.98485,0.98415,0.98437,1370,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,2022-09-22 19:30:00,0.98436,0.98468,0.9839,0.98467,967,8,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,2022-09-22 19:45:00,0.98464,0.985,0.98364,0.98395,942,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,2022-09-22 20:00:00,0.98395,0.98504,0.98374,0.98467,1002,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,2022-09-22 20:15:00,0.98467,0.9852,0.9843,0.98472,923,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3137,2022-09-22 20:30:00,0.9847,0.98492,0.9842,0.98422,706,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3138,2022-09-22 20:45:00,0.98422,0.98473,0.98408,0.98437,721,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,2022-09-22 21:00:00,0.98434,0.98437,0.98334,0.98338,639,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,2022-09-22 21:15:00,0.98338,0.98354,0.98298,0.98352,619,8,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,2022-09-22 21:30:00,0.98352,0.98389,0.98328,0.98364,608,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,2022-09-22 21:45:00,0.98364,0.98365,0.983,0.98304,901,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,2022-09-22 22:00:00,0.98307,0.98412,0.983,0.98399,1108,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,2022-09-22 22:15:00,0.98398,0.98412,0.98349,0.98387,876,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
3145,2022-09-22 22:30:00,0.98388,0.98426,0.98388,0.98421,800,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3146,2022-09-22 22:45:00,0.98422,0.98439,0.9839,0.98395,525,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3147,2022-09-22 23:00:00,0.98394,0.98398,0.98332,0.98341,283,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,2022-09-22 23:15:00,0.98341,0.98366,0.98329,0.98363,161,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149,2022-09-22 23:30:00,0.98363,0.98378,0.9835,0.98369,235,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3150,2022-09-22 23:45:00,0.98369,0.98369,0.98311,0.98333,200,9,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3151,2022-09-23 00:00:00,0.98336,0.98368,0.98336,0.98363,63,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
3152,2022-09-23 00:15:00,0.98363,0.98364,0.98287,0.98351,268,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,2022-09-23 00:30:00,0.98351,0.98359,0.98336,0.98344,182,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3154,2022-09-23 00:45:00,0.98344,0.98357,0.98327,0.98327,126,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3155,2022-09-23 01:00:00,0.98326,0.9838,0.98318,0.98369,263,12,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,2022-09-23 01:15:00,0.98369,0.98379,0.98345,0.98351,526,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3157,2022-09-23 01:30:00,0.98351,0.98362,0.98322,0.98324,208,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158,2022-09-23 01:45:00,0.98324,0.98336,0.98322,0.98324,142,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3159,2022-09-23 02:00:00,0.98324,0.98397,0.98322,0.98384,267,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
3160,2022-09-23 02:15:00,0.98386,0.98399,0.98377,0.98385,333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3161,2022-09-23 02:30:00,0.98384,0.98391,0.98377,0.98387,300,8,0,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3162,2022-09-23 02:45:00,0.98387,0.98397,0.98366,0.98384,337,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3163,2022-09-23 03:00:00,0.98384,0.98408,0.98362,0.98367,532,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3164,2022-09-23 03:15:00,0.98367,0.98385,0.98326,0.98347,418,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,2022-09-23 03:30:00,0.98347,0.98406,0.98347,0.98404,332,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,2022-09-23 03:45:00,0.98404,0.98485,0.98403,0.98434,669,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,2022-09-23 04:00:00,0.98434,0.98494,0.98415,0.98487,713,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3168,2022-09-23 04:15:00,0.98487,0.98518,0.98447,0.98454,648,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3169,2022-09-23 04:30:00,0.98453,0.98456,0.98346,0.98366,759,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,2022-09-23 04:45:00,0.98366,0.98385,0.98321,0.98373,613,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,2022-09-23 05:00:00,0.98372,0.98372,0.98318,0.98321,378,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,2022-09-23 05:15:00,0.98321,0.98327,0.9827,0.98293,481,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3173,2022-09-23 05:30:00,0.98295,0.98316,0.98251,0.98285,570,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3174,2022-09-23 05:45:00,0.98285,0.98314,0.98275,0.9828,267,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3175,2022-09-23 06:00:00,0.9828,0.9831,0.9827,0.98306,372,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3176,2022-09-23 06:15:00,0.98306,0.98328,0.9829,0.98295,381,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3177,2022-09-23 06:30:00,0.98295,0.98298,0.98241,0.98251,372,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3178,2022-09-23 06:45:00,0.98252,0.98252,0.98206,0.98234,332,8,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,2022-09-23 07:00:00,0.98234,0.98245,0.98185,0.98206,407,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,2022-09-23 07:15:00,0.98205,0.9825,0.9819,0.9825,316,8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3181,2022-09-23 07:30:00,0.98249,0.98283,0.98242,0.98283,377,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,2022-09-23 07:45:00,0.98283,0.98287,0.98229,0.98229,241,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3183,2022-09-23 08:00:00,0.98228,0.98301,0.98228,0.98258,497,8,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
3184,2022-09-23 08:15:00,0.9826,0.98321,0.9826,0.98283,575,8,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185,2022-09-23 08:30:00,0.98283,0.98287,0.98224,0.98236,529,8,0,0,0,0,-100,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,2022-09-23 08:45:00,0.98236,0.9833,0.98231,0.98296,462,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,2022-09-23 09:00:00,0.98296,0.98381,0.98287,0.9832,1046,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3188,2022-09-23 09:15:00,0.9832,0.9833,0.98222,0.98227,1138,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3189,2022-09-23 09:30:00,0.98227,0.98273,0.98149,0.98187,1009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190,2022-09-23 09:45:00,0.98187,0.98188,0.98082,0.98124,1283,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3191,2022-09-23 10:00:00,0.98124,0.98137,0.97696,0.97926,3032,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3192,2022-09-23 10:15:00,0.97925,0.98016,0.97833,0.97841,2100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3193,2022-09-23 10:30:00,0.97855,0.97878,0.97669,0.97725,2471,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,2022-09-23 10:45:00,0.97731,0.97779,0.97671,0.97752,1422,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
3195,2022-09-23 11:00:00,0.97752,0.97803,0.97557,0.97557,1734,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3196,2022-09-23 11:15:00,0.97559,0.97664,0.97545,0.97618,1417,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
3197,2022-09-23 11:30:00,0.97611,0.97643,0.97532,0.97573,1374,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3198,2022-09-23 11:45:00,0.97574,0.97598,0.97511,0.9753,1503,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3199,2022-09-23 12:00:00,0.9753,0.97692,0.97525,0.97599,1687,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,2022-09-23 12:15:00,0.97599,0.9767,0.97502,0.97531,1340,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,2022-09-23 12:30:00,0.97531,0.97552,0.97364,0.97411,1880,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202,2022-09-23 12:45:00,0.97405,0.97652,0.97368,0.97623,2560,8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,2022-09-23 13:00:00,0.9762,0.97651,0.97495,0.97612,2276,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-100,-100,0,0,0,0,0,0,0,0,0
3204,2022-09-23 13:15:00,0.97612,0.97696,0.97605,0.97622,2135,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3205,2022-09-23 13:30:00,0.97623,0.97716,0.9757,0.97706,2307,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,2022-09-23 13:45:00,0.97707,0.9771,0.97499,0.975,2367,8,0,0,0,0,0,0,0,0,0,-100,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,2022-09-23 14:00:00,0.97497,0.97659,0.97496,0.97562,2841,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,2022-09-23 14:15:00,0.97562,0.97615,0.97506,0.97572,2252,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3209,2022-09-23 14:30:00,0.97572,0.97574,0.97388,0.97398,1945,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,2022-09-23 14:45:00,0.97397,0.97575,0.97397,0.97512,2140,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,2022-09-23 15:00:00,0.97511,0.97605,0.97483,0.9754,2061,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3212,2022-09-23 15:15:00,0.97541,0.97687,0.97507,0.97636,1700,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3213,2022-09-23 15:30:00,0.97636,0.97654,0.97476,0.97562,1841,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,2022-09-23 15:45:00,0.97566,0.9759,0.97498,0.97557,1638,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3215,2022-09-23 16:00:00,0.97558,0.97748,0.97558,0.97712,1911,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0
3216,2022-09-23 16:15:00,0.97712,0.97746,0.97629,0.97679,1815,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,2022-09-23 16:30:00,0.97681,0.97685,0.97498,0.97574,2814,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,2022-09-23 16:45:00,0.97477,0.976,0.97315,0.97341,3899,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,2022-09-23 17:00:00,0.9734,0.97377,0.97264,0.97354,2856,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3220,2022-09-23 17:15:00,0.97352,0.97448,0.97313,0.97433,2557,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3221,2022-09-23 17:30:00,0.97433,0.9745,0.97065,0.97111,2715,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,2022-09-23 17:45:00,0.97111,0.97236,0.97029,0.97045,3199,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223,2022-09-23 18:00:00,0.97045,0.97203,0.97021,0.97096,2208,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,2022-09-23 18:15:00,0.97096,0.97261,0.9709,0.97249,1918,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,2022-09-23 18:30:00,0.97249,0.9729,0.97176,0.97192,1436,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,2022-09-23 18:45:00,0.97194,0.97332,0.97174,0.97174,1229,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3227,2022-09-23 19:00:00,0.97172,0.97232,0.97135,0.97224,1061,8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,2022-09-23 19:15:00,0.97224,0.97238,0.97072,0.97101,962,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,2022-09-23 19:30:00,0.971,0.97126,0.9705,0.97092,1189,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3230,2022-09-23 19:45:00,0.97092,0.9722,0.97065,0.97073,1240,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,2022-09-23 20:00:00,0.97073,0.97143,0.97057,0.97109,969,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,2022-09-23 20:15:00,0.97109,0.97186,0.97085,0.97085,865,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,2022-09-23 20:30:00,0.97085,0.97111,0.96809,0.96906,1276,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,2022-09-23 20:45:00,0.96906,0.97002,0.96882,0.96908,1063,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3235,2022-09-23 21:00:00,0.96909,0.96939,0.96847,0.96862,1536,8,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,2022-09-23 21:15:00,0.96864,0.96888,0.96837,0.96842,1007,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,2022-09-23 21:30:00,0.96841,0.96843,0.96718,0.96775,1198,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,2022-09-23 21:45:00,0.96774,0.96839,0.96681,0.96726,1471,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,2022-09-23 22:00:00,0.96726,0.96881,0.96726,0.96835,1314,8,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,2022-09-23 22:15:00,0.96835,0.96882,0.96803,0.96877,1215,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,2022-09-23 22:30:00,0.96878,0.96926,0.96835,0.96916,1282,8,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,2022-09-23 22:45:00,0.96917,0.96949,0.96866,0.9691,1581,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3243,2022-09-23 23:00:00,0.96909,0.96962,0.96896,0.96955,648,8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,2022-09-23 23:15:00,0.96955,0.96956,0.96902,0.96934,268,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,2022-09-23 23:30:00,0.96934,0.9696,0.96902,0.96956,301,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,2022-09-23 23:45:00,0.96954,0.96963,0.96823,0.96873,734,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,2022-09-26 00:00:00,0.96709,0.96869,0.96709,0.96861,135,34,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,2022-09-26 00:15:00,0.96863,0.96865,0.96579,0.96789,302,42,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,2022-09-26 00:30:00,0.9679,0.96827,0.96705,0.96771,215,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,2022-09-26 00:45:00,0.96768,0.96777,0.96693,0.96703,333,82,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,2022-09-26 01:00:00,0.96703,0.96912,0.96672,0.96905,1031,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,2022-09-26 01:15:00,0.96904,0.97094,0.96894,0.97012,2337,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,2022-09-26 01:30:00,0.97012,0.97012,0.96951,0.96968,848,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,2022-09-26 01:45:00,0.96968,0.96993,0.96923,0.96987,1195,8,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,2022-09-26 02:00:00,0.96987,0.97009,0.96907,0.96931,944,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,2022-09-26 02:15:00,0.9693,0.96982,0.9692,0.96951,567,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,2022-09-26 02:30:00,0.96951,0.96978,0.96817,0.96821,864,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,2022-09-26 02:45:00,0.9682,0.96896,0.96807,0.96855,1102,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,2022-09-26 03:00:00,0.96852,0.96917,0.96818,0.96818,1568,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,2022-09-26 03:15:00,0.96819,0.96859,0.96773,0.96811,1087,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3261,2022-09-26 03:30:00,0.96811,0.96853,0.96657,0.96686,1339,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,2022-09-26 03:45:00,0.9669,0.96709,0.95494,0.95697,3193,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,2022-09-26 04:00:00,0.95701,0.96506,0.95605,0.96479,5186,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,2022-09-26 04:15:00,0.96479,0.96591,0.96192,0.96393,3468,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,2022-09-26 04:30:00,0.9639,0.9656,0.96318,0.96513,2912,8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,2022-09-26 04:45:00,0.96514,0.96596,0.96449,0.9653,2007,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3267,2022-09-26 05:00:00,0.96532,0.96626,0.96455,0.96546,1830,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3268,2022-09-26 05:15:00,0.96545,0.96629,0.96535,0.96615,1465,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,2022-09-26 05:30:00,0.96615,0.96638,0.96543,0.96608,1010,8,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3270,2022-09-26 05:45:00,0.96606,0.9661,0.9649,0.96592,1276,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3271,2022-09-26 06:00:00,0.96593,0.96607,0.96506,0.96506,980,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,2022-09-26 06:15:00,0.96506,0.96588,0.96396,0.9644,1061,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,2022-09-26 06:30:00,0.96439,0.96464,0.96291,0.9633,1315,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,2022-09-26 06:45:00,0.9633,0.96398,0.96311,0.96335,1387,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
3275,2022-09-26 07:00:00,0.96338,0.96415,0.96285,0.96368,1109,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,2022-09-26 07:15:00,0.96368,0.96449,0.96336,0.96422,1236,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,2022-09-26 07:30:00,0.96422,0.96423,0.96313,0.96361,1146,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
